"Indicator name";"indicator";"Country name";"country";"time";"value";"note"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mongolia";"MNG";"2010";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Turkey";"TUR";"2010";"4.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uganda";"UGA";"2010";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Australia";"AUS";"2010";"8.699999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Belgium";"BEL";"2010";"7.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cyprus";"CYP";"2010";"6.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Algeria";"DZA";"2010";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Oman";"OMN";"2010";"5.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ghana";"GHA";"2010";"4.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Maldives";"MDV";"2010";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Venezuela";"VEN";"2010";"2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Timor-Leste";"TLS";"2010";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Hong Kong";"HKG";"2010";"8.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Tonga";"TON";"2010";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Greece";"GRC";"2010";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Qatar";"QAT";"2010";"7.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Chad";"TCD";"2010";"1.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Taiwan";"TWN";"2010";"5.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Brazil";"BRA";"2010";"3.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Gambia";"GMB";"2010";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Colombia";"COL";"2010";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Denmark";"DNK";"2010";"9.300000000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ireland";"IRL";"2010";"8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Jamaica";"JAM";"2010";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Macao S.A.R";"MAC";"2010";"5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Morocco";"MAR";"2010";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mauritius";"MUS";"2010";"5.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Tanzania";"TZA";"2010";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uzbekistan";"UZB";"2010";"1.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Switzerland";"CHE";"2010";"8.699999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Burkina Faso";"BFA";"2010";"3.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ivory Coast";"CIV";"2010";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Nepal";"NPL";"2010";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sudan";"SDN";"2010";"1.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sao Tome and Principe";"STP";"2010";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bulgaria";"BGR";"2010";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sweden";"SWE";"2010";"9.199999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kuwait";"KWT";"2010";"4.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Togo";"TGO";"2010";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Belarus";"BLR";"2010";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"France";"FRA";"2010";"6.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iceland";"ISL";"2010";"8.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Armenia";"ARM";"2010";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Azerbaijan";"AZE";"2010";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Niger";"NER";"2010";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Haiti";"HTI";"2010";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Rwanda";"RWA";"2010";"4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Samoa";"WSM";"2010";"4.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Israel";"ISR";"2010";"6.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Czech Republic";"CZE";"2010";"4.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Georgia";"GEO";"2010";"3.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Russia";"RUS";"2010";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Thailand";"THA";"2010";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"South Africa";"ZAF";"2010";"4.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Slovenia";"SVN";"2010";"6.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Brunei Darussalam";"BRN";"2010";"5.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Philippines";"PHL";"2010";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Syrian Arab Republic";"SYR";"2010";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Singapore";"SGP";"2010";"9.300000000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iran";"IRN";"2010";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Egypt";"EGY";"2010";"3.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ecuador";"ECU";"2010";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Turkmenistan";"TKM";"2010";"1.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Benin";"BEN";"2010";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bolivia";"BOL";"2010";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Congo";"COG";"2010";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Germany";"DEU";"2010";"7.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Djibouti";"DJI";"2010";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United Kingdom";"GBR";"2010";"7.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Jordan";"JOR";"2010";"4.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Serbia";"SRB";"2010";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Malta";"MLT";"2010";"5.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Netherlands";"NLD";"2010";"8.800000000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Albania";"ALB";"2010";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Malaysia";"MYS";"2010";"4.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Panama";"PAN";"2010";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uruguay";"URY";"2010";"6.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Eritrea";"ERI";"2010";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Spain";"ESP";"2010";"6.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Estonia";"EST";"2010";"6.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Trinidad and Tobago";"TTO";"2010";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Vietnam";"VNM";"2010";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Guinea-Bissau";"GNB";"2010";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"India";"IND";"2010";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Namibia";"NAM";"2010";"4.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Somalia";"SOM";"2010";"1.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Vanuatu";"VUT";"2010";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bosnia and Herzegovina";"BIH";"2010";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"China";"CHN";"2010";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United States of America";"USA";"2010";"7.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bangladesh";"BGD";"2010";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Pakistan";"PAK";"2010";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Yemen";"YEM";"2010";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zimbabwe";"ZWE";"2010";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Saudi Arabia";"SAU";"2010";"4.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Eswatini";"SWZ";"2010";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kosovo";"XKX";"2010";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cuba";"CUB";"2010";"3.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Peru";"PER";"2010";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zambia";"ZMB";"2010";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Austria";"AUT";"2010";"7.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Senegal";"SEN";"2010";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mauritania";"MRT";"2010";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Italy";"ITA";"2010";"3.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Myanmar";"MMR";"2010";"1.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zambia";"ZMB";"2011";"3.19524";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Burundi";"BDI";"2011";"1.93524";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Belgium";"BEL";"2011";"7.48743";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Dominica";"DMA";"2011";"5.17456";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Israel";"ISR";"2011";"5.80688";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kenya";"KEN";"2011";"2.24349";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Norway";"NOR";"2011";"8.989850000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Serbia";"SRB";"2011";"3.31279";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Austria";"AUT";"2011";"7.7869";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iceland";"ISL";"2011";"8.27403";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sri Lanka";"LKA";"2011";"3.29518";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Moldova";"MDA";"2011";"2.87895";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Saudi Arabia";"SAU";"2011";"4.38665";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sao Tome and Principe";"STP";"2011";"2.98633";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zimbabwe";"ZWE";"2011";"2.22977";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"China";"CHN";"2011";"3.63557";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cape Verde";"CPV";"2011";"5.52454";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Hungary";"HUN";"2011";"4.55545";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Malawi";"MWI";"2011";"3.00229";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sierra Leone";"SLE";"2011";"2.46091";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mozambique";"MOZ";"2011";"2.68772";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Benin";"BEN";"2011";"2.96985";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United Kingdom";"GBR";"2011";"7.77508";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Russia";"RUS";"2011";"2.44876";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Turkmenistan";"TKM";"2011";"1.60317";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United Arab Emirates";"ARE";"2011";"6.82289";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Central African Republic";"CAF";"2011";"2.21042";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Timor-Leste";"TLS";"2011";"2.37614";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Haiti";"HTI";"2011";"1.79988";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Netherlands";"NLD";"2011";"8.894500000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Madagascar";"MDG";"2011";"3.0408";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Namibia";"NAM";"2011";"4.42965";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Libya";"LBY";"2011";"2.01449";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Guinea";"GIN";"2011";"2.11029";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Angola";"AGO";"2011";"2.00503";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Chile";"CHL";"2011";"7.21386";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Croatia";"HRV";"2011";"4.03425";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Democratic Republic of the Congo";"COD";"2011";"2.02107";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Nepal";"NPL";"2011";"2.21123";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Latvia";"LVA";"2011";"4.1943";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Comoros";"COM";"2011";"2.41071";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Japan";"JPN";"2011";"8.040900000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Lao";"LAO";"2011";"2.21397";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Myanmar";"MMR";"2011";"1.4903";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Maldives";"MDV";"2011";"2.47078";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Paraguay";"PRY";"2011";"2.21767";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Rwanda";"RWA";"2011";"4.98342";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mali";"MLI";"2011";"2.7587";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Taiwan";"TWN";"2011";"6.13631";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Eswatini";"SWZ";"2011";"3.08177";"Old Methodology used from 1995 to 2011. Scale 0-10"
